gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,PaperlessBilling,MonthlyCharges,TotalCharges,MultipleLines_No phone service,MultipleLines_Yes,InternetService_Fiber optic,InternetService_No,OnlineSecurity_No internet service,OnlineSecurity_Yes,OnlineBackup_No internet service,OnlineBackup_Yes,DeviceProtection_No internet service,DeviceProtection_Yes,TechSupport_No internet service,TechSupport_Yes,StreamingTV_No internet service,StreamingTV_Yes,StreamingMovies_No internet service,StreamingMovies_Yes,Contract_One year,Contract_Two year,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check
0,0,0,0,-0.7073594915983407,1,1,-0.520531070970962,-0.7059739813666775,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,1,1,0,-0.9516816739185228,1,0,-1.4926823160681442,-0.9249771821666918,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0
1,0,0,0,1.6137012404433893,1,1,0.3436033691154218,1.348526634035229,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0
1,0,1,1,-0.6666391278783103,1,0,-0.017006579920626735,-0.5540085250500681,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1
1,0,1,1,1.6137012404433893,1,1,1.0963974101906757,2.078794660071135,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,1,0,0
0,0,1,0,1.5729808767233588,1,0,-1.4926823160681442,-0.39712387919091213,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0
0,0,1,1,-0.9924020376385531,1,1,-1.4926823160681442,-0.9411024178420354,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,1
0,0,1,1,-0.8295205827584317,0,0,-1.181926277037079,-0.8694101935672524,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,-1.1960038562387048,1,0,-1.4744025490663168,-0.9779191324003778,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1
0,0,1,1,1.369379058123207,1,1,1.2526063282062914,1.9127113503588755,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,1,1,0,1,0,0
0,0,1,1,-0.38159658183809786,1,0,0.6925807391503077,-0.18147366857236458,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
1,0,0,0,-0.8702409464784621,1,1,0.29042586511010604,-0.6564732578981812,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,1,0,0.26227432775397863,1,1,1.0712164747747732,0.6323835634095873,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0
0,1,0,0,1.125056875803025,1,1,1.217708591202803,1.7192305814006843,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0
0,0,0,1,-0.4223169455581282,1,1,0.6643301901474837,-0.2042607663187803,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
1,0,1,0,-1.1960038562387048,1,0,-1.4876969250676457,-0.9838751018016674,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0
1,0,0,0,-1.1710003929883779,1,0,-0.6562226241581665,-0.9302667285642728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,1,0,0,-0.38159658183809786,1,1,0.9966895901807084,0.006117308422329254,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0
0,1,0,0,-0.13727439951791576,1,0,1.1263097561936661,0.25721656655151565,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0
0,0,1,1,0.3106496014024181,1,1,1.0498670941860242,0.7216277658305951,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0
1,0,1,1,-0.7073594915983407,1,0,-1.4993295040688086,-0.8590203358338914,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1
0,0,0,0,-0.13727439951791576,1,1,1.1246479591934997,0.2882979031678754,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0
0,0,1,1,-0.9924020376385531,1,0,-1.4527991880641573,-0.9441245208345416,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0
0,0,1,0,0.35136996512244845,1,1,1.6231870592433366,1.0214336181747725,0,1,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0
0,1,0,0,1.369379058123207,1,1,-0.030300955921955676,0.8358720826057033,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0
0,0,1,0,-1.1057277230509024,1,0,-0.3319368780897846,-0.8662062528449285,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
0,0,1,1,-1.0209499010519125,1,1,0.39721289428671414,-0.7628100011601185,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
1,0,0,0,1.451907176055412,1,0,1.7503466534498662,2.4621455752355246,0,1,1,0,0,1,0,1,0,1,0,1,0,1,0,1,1,0,0,0,0
1,0,0,0,-1.2774445836787656,1,1,0.17077648109814536,-0.974941147699733,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,1,0,0,-0.748079855318371,1,1,0.5180920541328647,-0.5389641875253292,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0,0,1,1,0.025607055362205634,1,0,0.7108605061521354,0.20557610592774106,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
1,0,0,0,-0.2594354906780068,1,0,-1.4943441130683104,-0.8040268850286502,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0
1,0,1,1,-0.5851984004382496,1,0,-1.4943441130683104,-0.8547629206692658,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0
1,0,0,0,1.4508197855632678,1,0,1.4520219682262263,2.1603914408688034,0,1,1,0,0,0,0,1,0,1,0,1,0,1,0,1,1,0,0,1,0
1,0,0,0,-0.5037576729981889,1,1,0.7535078342756714,-0.23302411448760746,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
1,0,0,0,-0.015113308357824713,1,1,1.4420511862252297,0.5087570075993161,0,1,1,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0,1,0,0
1,0,0,0,-0.3420372407914721,1,1,1.0031946342647038,0.0022710753548056406,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
0,0,1,1,1.6137012404433893,1,1,1.0083221691818711,2.013301055802879,0,1,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0
0,1,0,0,-0.09878959381309796,1,1,0.5928533173160465,0.07533753156379183,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,-1.0050951790520826,1,1,0.2763319054885763,-0.7465779398975996,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0
0,0,0,0,0.758573602322752,0,1,-0.2779087089467081,0.28622434345038944,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,1,0,1,0,0
0,0,0,0,-0.46303730927815856,1,0,0.2089978121019659,-0.33304206026222144,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,1,0,0
1,1,1,0,1.1657772395230555,1,1,0.5779167461388456,1.1581562046532667,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
1,0,0,0,-1.1552834925186746,1,0,-1.5209328650709681,-0.9733749483386531,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1
0,0,0,0,-1.1960038562387048,1,0,0.3485887601159204,-0.899013567406255,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,0,1,0,-1.1960038562387048,0,1,-0.9841724340173105,-0.9617718375791036,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
0,0,0,0,0.35136996512244845,1,1,-1.3265026160515319,-0.5812515702744857,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1
1,1,1,0,-0.1738103103093582,1,1,1.0894163321093626,0.2583940214921201,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0
0,0,1,0,0.3106496014024181,1,0,-1.517609271070636,-0.6616130389000349,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,1
1,0,0,0,-0.9183068748092719,1,1,0.6910818776324383,-0.6511201968055467,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
1,1,0,0,1.5729808767233588,1,1,-1.3331498040521963,-0.22631991224948278,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,1
1,0,1,1,1.125056875803025,1,0,-0.14164135493308597,0.6241483999628207,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0
1,0,0,1,-0.21871512695797646,1,1,0.4898415051300408,-0.04375842052698894,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
1,1,1,0,-0.015113308357824713,1,1,0.33695618111475767,0.010418841878816238,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,-0.0965540357978854,1,1,0.9850570111795457,0.15810482388486938,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0
1,0,1,0,-0.5851984004382496,1,1,-0.6784017859867437,-0.6669292930693342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,-1.1552834925186746,1,1,1.001674981181207,-0.8467113324045594,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1
0,0,1,0,-0.9924020376385531,1,1,0.6693155811479823,-0.6682969601170378,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
1,1,0,0,-0.5228171181836349,1,1,0.9970427414075106,-0.1828746808157141,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0
0,0,0,0,-0.7541166438955077,1,0,0.3571783244920438,-0.5574682390698278,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
1,0,1,1,0.5549717837226001,1,0,-1.4893587220678117,-0.6253036846980985,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0
0,1,0,0,-1.2774445836787656,1,1,0.32200000811326246,-0.9729337654200391,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0.5142514200025698,1,1,1.1811490571991479,0.972462314208613,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,1,1,0,0,1,0
0,0,1,1,0.880734693482843,1,1,-0.16490651293541178,0.4264984524237264,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0
0,0,0,0,-1.2774445836787656,1,0,0.19927245237136076,-0.974562884416859,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,0,1,0,1.002895784642934,1,1,-0.16656830993557784,0.5163674129454084,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0
0,0,0,0,0.5956921474426305,1,0,0.32200000811326246,0.5429045655000436,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,1
1,0,1,0,0.9214550572028734,0,1,-0.3393951979528547,0.3081952527973692,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0
0,1,1,0,1.4508197855632678,1,1,-0.13665596393258767,0.7483193324067451,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0
0,0,1,1,1.6137012404433893,1,1,0.5214156481331973,1.5913978307322634,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0
0,0,1,1,-0.38159658183809786,0,0,-1.0024522010191377,-0.6468995885642563,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
1,0,0,0,-0.9592983520773116,1,0,0.30918984160446433,-0.7137119916333792,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,0,0,0,-1.2523223984887681,1,1,-0.5821860026790318,-0.9744570478456523,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1,0,0,0,-1.2367242199587352,1,0,0.17065010585034018,-0.9460695562241641,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1,0,0,0,-0.3380528086748258,1,1,0.6690851346138951,-0.127477308960568,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
1,0,1,1,-1.2774445836787656,1,0,0.8105683261621028,-0.9664483765164125,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
1,1,0,0,1.4100994218432374,1,1,0.36354493311741554,1.2269807399570585,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,1,0,0.880734693482843,1,1,0.179085466098976,0.6335014778374387,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0
1,0,0,0,-1.2774445836787656,1,1,-0.3742929349563432,-0.9821765475650034,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
0,0,1,0,1.4508197855632678,1,0,-0.21642221994056152,0.7482310958230222,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
1,1,0,0,-1.2774445836787656,1,1,0.32834586706597757,-0.9728495287601585,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,0,1,0,1.2129444174888566,1,1,1.1004288189521187,1.6724658508370769,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,1,0
0,0,1,0,-0.3408762181180675,1,1,0.15582030809665018,-0.2936885439218482,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0
0,0,1,1,0.5417339533839246,1,1,-1.414865152177312,-0.5908492142157795,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1
0,0,1,1,1.3286586944031769,1,0,-0.11339080593026184,0.7034069112918347,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
1,0,0,0,1.4100994218432374,1,0,-1.4893587220678117,-0.4270581402188754,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0
0,1,0,0,-1.2774445836787656,0,1,-1.2952321634750752,-0.9944013456800392,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,1,0,0.7284072127849884,1,0,1.6622936280698966,1.4692293760382436,0,1,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0
1,1,1,0,-0.5037576729981889,1,1,0.9900424021800438,-0.16768670236567554,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0
0,0,0,0,-1.1711187733600827,1,0,-0.6562906451872216,-0.9367032390505032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,1,1,0.6771328748826912,1,1,1.435403998224565,1.3294895910970326,0,1,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0
0,0,1,1,-0.8702409464784621,1,1,0.05278889408635025,-0.6789515276015671,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
1,0,1,0,-0.4223169455581282,1,1,0.6759627691486464,-0.17913539910371015,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
1,0,0,0,-0.619480973756289,1,1,-0.34409953832917667,-0.6006281607993016,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
1,1,1,0,1.002895784642934,0,1,-0.6617838159850825,0.129361756737164,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0
0,0,1,0,0.06632741908223598,1,1,-0.13000877593192306,-0.12182573797574515,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1,0,0,0,-0.9924020376385531,1,1,-0.3327480099521901,-0.8125196562119705,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
0,0,0,0,0.5142514200025698,1,1,-0.07350767792627502,0.2279661390474041,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0
1,0,1,0,1.5729808767233588,1,1,1.1263097561936661,2.066110651160981,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,1,0,0
1,0,0,1,0.7910331219524523,1,0,-0.028652943001162556,0.4724793685728516,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0,0,0,0,-1.0988670673417689,1,1,0.19854801873749778,-0.8446926406292277,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,1,1,1,-0.38159658183809786,1,1,0.787303168159777,-0.06581756645769142,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0
0,1,0,0,-0.1555502544152304,1,0,1.1956726130162518,0.26274101525614163,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0
0,0,1,1,0.6771328748826912,1,0,1.1861344481996465,1.1744579134960558,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,1
1,0,0,1,-1.1772997129012612,1,0,1.0422820677062776,-0.8662624169083613,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
0,1,0,0,-1.2401362188373555,1,1,0.6913366729106067,-0.9268415027040758,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
1,0,0,0,-0.9109613101984924,1,1,0.5297246331340278,-0.6577747475080926,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,-1.1960038562387048,1,1,0.3430570882111042,-0.9044576827160393,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,0,1,0,0.025607055362205634,1,1,0.2654989101076142,0.07399330045110075,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0
1,0,1,1,0.880734693482843,1,1,-1.3530913680541898,-0.46272777918882124,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0
0,0,1,0,1.6137012404433893,1,1,1.5251410362335358,2.5526471738085545,0,1,1,0,0,1,0,1,0,1,0,0,0,1,0,1,0,1,1,0,0
0,0,1,1,0.9214550572028734,1,0,-1.4544609850643233,-0.47181614731227073,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,1
1,0,0,0,-1.2367242199587352,1,0,1.1778254631988159,-0.9182050243659662,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0
0,0,0,0,-0.5037576729981889,1,1,-1.504314895069307,-0.8235712883232525,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0
0,0,1,1,1.6137012404433893,1,1,0.6161380771426661,1.6601561885982627,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0
0,0,0,1,1.3594901726359017,1,1,0.8192365606675335,1.6227333910813209,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0
1,0,0,1,-1.2774445836787656,1,1,0.8975626340268558,-0.9652935903830056,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0
1,0,1,0,0.9590042778495624,1,0,0.833281022111627,1.2249315754721883,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
0,0,0,0,-1.0453917467320055,1,1,1.1049184353916537,-0.7259994415054665,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0
0,0,0,0,-0.8073003908266949,1,1,-0.5186486468769429,-0.7537006985755419,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,0,1,1,0.35136996512244845,1,1,1.2575917192067896,0.8530782164316513,0,1,1,0,0,0,0,0,0,1,0,1,0,1,0,1,1,0,0,1,0
1,0,1,1,0.758573602322752,1,0,-1.5076384890696393,-0.5655895766636869,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1
0,0,0,0,1.4508197855632678,1,0,-0.3427187919531868,0.6211924744081067,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,0,0,0,-1.0738427650786138,1,0,0.4615909561272169,-0.7925561291446849,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,0,1,0,0
0,0,0,0,-0.7073594915983407,1,1,-0.17653909193657447,-0.6119579014100236,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
1,0,0,0,-1.1145631287986442,0,0,-1.3447823830533592,-0.9615733052657274,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,-0.7073594915983407,1,1,-1.3082228490497045,-0.8294831394326808,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0
1,0,0,0,1.369379058123207,1,0,-1.5093002860698053,-0.45836006829454223,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0
1,0,0,0,-1.2774445836787656,1,1,0.22796164695605078,-0.9741820562351287,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,0,0,0,-1.238636977241269,1,1,-0.3709346709789265,-0.9593010324687445,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,1,0,0.5125969361426241,1,1,1.034953245023672,0.9467143231829014,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0
1,0,0,0,-0.9924020376385531,1,0,1.1994288242009752,-0.6442083727607106,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0
0,0,1,1,0.7992939660427822,1,0,1.1811490571991479,1.3079819238145978,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,1,0,0,1,0
0,0,0,0,-1.2774445836787656,1,0,0.5860445003751895,-0.9694287669235788,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
1,0,1,0,1.369379058123207,1,0,1.6963061272506461,2.498161083359719,0,1,1,0,0,1,0,1,0,1,0,1,0,1,0,1,1,0,0,0,0
0,0,0,0,0.5956921474426305,1,0,-1.4827115340671475,-0.5442142642568363,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,1
0,0,0,0,0.025607055362205634,1,1,0.5047976781315361,0.17873012533007618,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
0,0,0,0,-0.13727439951791576,1,0,-0.22473120494139212,-0.24054806137478588,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0
0,0,0,0,-0.30015585439803716,1,1,0.6593447991469852,-0.08456784049878853,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
1,0,0,0,-1.2774445836787656,1,1,0.16911468409797886,-0.9749632068456637,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,0,0,0,-0.748079855318371,1,1,-1.4860351280674797,-0.87373378616967,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1,0
1,0,0,0,-1.0738427650786138,1,0,-0.6651074099854147,-0.8862413219123783,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,0,0,0,-0.2594354906780068,0,0,-0.9642308700153169,-0.5546702994279893,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0
1,0,1,1,1.002895784642934,1,0,-0.17155370093607614,0.5425075008732909,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1
1,0,0,0,-1.2774445836787656,1,1,0.48909407020306706,-0.9707157133358048,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
1,0,1,0,-0.4592676740169708,1,1,1.5367031791971788,0.019553017466972557,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0
1,0,1,1,-0.3408762181180675,1,1,-0.28289409994720643,-0.3641895743163733,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
0,0,0,0,-1.2774445836787656,1,1,-0.6484333494761875,-0.9858155620828968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,0,0,0,-1.2774445836787656,1,0,-1.4825184482841471,-0.9968874348275161,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1
0,0,0,0,1.369379058123207,0,1,-0.5770321689766102,0.39596859445563426,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,1
1,0,0,0,0.7178532386027215,1,1,0.8421424691652587,1.0013597953778333,0,0,1,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0
0,0,0,1,-0.5851984004382496,1,0,0.001273187081200524,-0.4910517225638433,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
0,0,0,0,-0.994540614472653,0,1,-1.1563111375788906,-0.9035192967873988,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
1,0,1,1,-0.9516816739185228,1,1,0.8504514541660894,-0.6669954705071263,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0
0,0,0,0,-1.2774445836787656,1,1,-1.4809320960709802,-0.9968663771562336,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0
1,0,0,0,-1.2774445836787656,1,1,-0.5850154631922736,-0.9849737357900262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,1,0,0.5549717837226001,1,1,1.4669781412277214,1.1358544081173263,0,1,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,1,0,0
1,0,1,1,0.7992939660427822,1,1,0.9468356801757247,1.0376470904338388,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0
1,0,1,1,0.10704778280226633,1,0,-1.491020519067978,-0.711952009913898,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0
0,0,1,0,-1.1707425440620645,1,0,0.46609953174078217,-0.8828514580668358,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0,0,1,1,0.35136996512244845,1,1,1.001674981181207,0.6918920371160081,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0
0,0,1,1,-0.21871512695797646,1,0,-1.491020519067978,-0.7630851101812663,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,1
0,1,0,0,-0.9109613101984924,0,1,-1.166970104035584,-0.8772191312267209,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
1,0,1,0,0.9376137839810674,1,1,1.3094503487604368,1.4135657866157452,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0
0,1,1,0,0.7178532386027215,1,1,1.0066603721817051,1.1510311005176495,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0
0,0,1,0,-0.46303730927815856,1,1,1.300798441211109,-0.011265298571064342,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0
